364		283054		37249
365		284991		37573
366		285666		37642
367		285746		37758
368		286179		37900
369		288269		37998
370		288802		38152
371		288830		38353
372		288853		39009
373		289457		39048
374		290145		39210
375		291140		39322
376		291546		39437
377		292693		39457
378		295745		39501
379		296357		40024
380		296386		40118
381		296418		40147
382		296549		40260
383		296949		40273
384		297468		40292
385		298443		40611
386		298737		40726
387		299996		40758
388		300320		40786
389		301558		40801
390		302388		40845
391		302507		40880
392		303212		40973
393		304003		41091
394		304635		41120
395		304831		41239
396		305434		41517
397		305571		41565
398		307393		41727
399		308909		41731
400		309902		41767
401		309904		41806
402		310017		41957
403		310159		42048
404		311058		42156
405		311918		42269
406		312366		42286
407		313324		42341
408		313331		42640
409		313338		42717
410		314383		42760
411		314593		43037
412		317041		43061
413		317231		43147
414		317729		43212
415		318908		43275
416		320391		43371
417		320396		43384
418		321339		43584
419		321760		43617
420		322764		43675
421		323070		43767
422		323229		43851
423		324053		44184
424		325075		44227
425		325485		44386
426		326197		44730
427		326751		44754
428		327822		44765
429		329692		44801
430		330754		44849
431		331186		45179
432		332636		45253
433		332835		45354
434		334412		45442
435		334573		45465
436		334769		45577
437		335357		45607
438		335584		45617
439		335908		45993
440		336678		46098
441		337048		46142
442		338590		46306
443		339185		46324
444		340050		46383
445		342329		46480
446		343187		46491
447		346377		46592
448		349664		46641
449		350092		46826
450		350946		46855
451		351504		47019
452		351868		47284
453		353510		47296
454		354540		47380
455		355813		47421
456		357438		47688
457		357855		47811
458		358135		47832
459		358537		47833
460		358665		47967
461		358792		48013
462		358870		48069
463		359141		48087
464		360775		48139
465		361356		48176
466		361776		48249
467		362032		48312
468		362479		48465
469		363532		48592
470		364641		48668
471		364652		48822
472		365412		48975
473		366145		48991
474		366313		49025
475		366379		49074
476		367442		49157
477		369234		49186
478		369963		49356
479		371548		49442
480		372103		49515
481		372633		49533
482		374503		49549
483		375263		49758
484		375412		49822
485		375510		49891
486		377980		49943
487		378597		50041
488		378861		50048
489		380034		50751
490		380801		50833
491		383216		50863
492		386426		50981
493		387293		51048
494		388041		51642
495		388110		51698
496		388957		51736
497		389795		51832
498		390153		51856
499		390269		52056
500		391694		52413
501		392586		52527
502		392646		52549
503		392839		52604
504		393065		52625
505		393253		52740
506		395342		52743
507		395967		52809
508		396136		52819
509		397156		52869
510		398931		52936
511		398938		53030
512		399226		53115
513		399797		53214
514		400560		53287
515		401921		53343
516		402255		53429
517		403090		53432
518		405556		53462
519		406712		53705
520		407268		53924
521		409191		53948
522		410256		53957
523		410356		53969
524		412555		53989
525		413042		54049
526		413981		54230
527		414218		54269
528		415255		54427
529		415288		54619
530		416668		55000
531		417719		55009
532		418454		55025
533		418590		55133
534		420509		55342
535		425025		55465
536		425121		55988
537		425122		56111
538		426206		56177
539		427277		56199
540		428725		56234
541		429776		56244
542		432539		56422
543		432666		56666
544		432696		56731
545		432994		56753
546		433332		56794
547		433838		56934
548		434039		57085
549		434608		57154
550		434677		57203
551		435432		57246
552		436126		57289
553		436453		57329
554		438189		57406
555		440343		57416
556		442306		57439
557		442633		57488
558		442874		57591
559		443710		57689
560		444099		57733
561		445705		57783
562		445823		57840
563		445999		57902
564		446270		57931
565		447265		57946
566		447755		57952
567		447808		58105
568		447887		58168
569		448284		58169
570		452156		58337
571		452204		58367
572		452738		58609
573		453433		58620
574		454565		58624
575		456315		58660
576		457335		58905
577		458370		58927
578		459947		58989
579		460102		59140
580		460305		59218
581		460358		59403
582		460537		59495
583		461143		59516
584		461293		59590
585		461408		59773
586		461749		60071
587		461920		60090
588		463385		60125
589		463612		60454
590		464604		60631
591		464949		60671
592		466483		60689
593		466750		60700
594		467149		60871
595		467663		61322
596		468246		61339
597		468482		61355
598		469398		61478
599		469509		61505
600		469607		61507
601		470464		61520
602		471385		61524
603		472054		61646
604		472073		61662
605		472501		61707
606		473541		61729
607		475681		61760
608		475995		61806
609		476217		61808
610		476687		61859
611		476774		62028
612		478480		62077
613		478507		62179
614		479014		62210
615		481025		62261
616		482605		62329
617		483306		62459
618		483672		62566
619		484141		62998
620		484596		63261
621		485054		63269
622		487994		63390
623		488378		63513
624		488985		63519
625		490029		63801
626		493150		63927
627		494786		63961
628		494829		64036
629		494922		64056
630		496445		64125
631		498548		64275
632		498629		64276
633		498699		64339
634		498772		64402
635		498819		64462
636		499680		64728
637		500731		64746
638		502195		64904
639		503450		65106
640		504187		65142
641		506411		65171
642		508817		65185
643		508825		65324
644		508867		65520
645		511537		65634
646		513571		65681
647		516458		65685
648		517132		65692
649		518180		65983
650		518622		66020
651		518803		66096
652		520486		66102
653		522898		66179
654		522908		66195
655		525691		66208
656		525874		66218
657		525976		66318
658		526100		66332
659		528998		66721
660		529341		66731
661		529567		66905
662		529914		67100
663		530728		67206
664		531027		67387
665		531260		67475
666		531399		67514
667		531452		67782
668		531682		67800
669		532047		67934
670		534176		68029
671		535015		68048
672		535232		68060
673		535901		68185
674		536191		68245
675		536400		68246
676		537695		68423
677		539018		68545
678		539175		68643
679		539692		68733
680		539851		68804
681		540198		68833
682		542865		68913
683		542930		69119
684		547199		69277
685		547780		69279
686		548144		69281
687		552300		69339
688		552851		69355
689		553611		69457
690		554371		69692
691		554590		69957
692		554682		70108
693		555496		70142
694		556405		70275
695		556713		70353
696		557832		70373
697		558517		70505
698		559332		70525
699		560567		70706
700		561785		70729
701		561943		70763
702		562025		70843
703		562154		70905
704		562237		70911
705		563235		70991
706		563551		71516
707		565433		71582
708		567038		71737
709		567833		71787
710		567954		71797
711		569416		72020
712		569842		72067
713		570190		72402
714		570347		72422
715		571552		72466
716		572726		72511
717		572842		72652
718		573048		72656
719		573649		72663
720		573838		72745
721		574136		72880
722		575521		73026
723		575718		73150
724		576476		73167
725		577149		73253
726		577770		73337
727		581549		73465
728		581597		73482
729		582383		73514
730		582871		74021
731		582877		74372
732		583535		74520
733		585212		74619
734		588502		74789
735		588504		74980
736		590168		75018
737		590947		75049
738		591556		75219
739		592227		75338
740		592541		75368
741		592676		75491
742		592822		75713
743		593334		75746
744		593349		75781
745		594212		75791
746		594230		75892
747		594697		75907
748		595816		76016
749		597475		76022
750		598448		76052
751		598747		76059
752		599406		76114
753		600327		76387
754		600336		76428
755		600498		76434
756		601670		76656
757		602475		76701
758		605318		76791
759		606010		76826
760		608638		76850
761		610067		76952
762		610487		77020
763		610815		77448
764		616604		77456
765		619998		77517
766		620434		77664
767		621164		77713
768		621882		77731
769		622150		77821
770		622933		77845
771		623212		77874
772		623448		77977
773		624319		78287
774		624783		78354
775		625104		78364
776		625649		78525
777		626001		78737
778		626024		78867
779		626078		78992
780		627323		79021
781		627437		79056
782		628049		79197
783		628355		79201
784		628956		79265
785		629998		79319
786		630588		79480
787		630708		79525
788		631027		79540
789		633862		79600
790		634369		79709
791		634499		79800
792		635797		79821
793		636509		79858
794		637926		79976
795		639858		80017
796		639945		80109
797		640149		80166
798		640359		80195
799		640629		80274
800		643063		80298
801		644324		80323
802		645460		80328
803		647174		80399
804		647758		80464
805		648143		80713
806		648833		80936
807		648843		81072
808		650449		81083
809		651146		81144
810		653136		81161
811		654210		81190
812		654562		81481
813		654692		81495
814		655144		81516
815		655403		81601
816		656265		81833
817		656759		81850
818		657576		81865
819		657785		81896
820		658338		81901
821		658991		82049
822		662420		82079
823		662550		82187
824		662564		82372
825		664363		82686
826		664764		82756
827		664900		82795
828		666258		82878
829		666344		82907
830		667331		82982
831		667923		83665
832		669344		83696
833		669875		83866
834		672482		83885
835		673204		83911
836		674717		83922
837		675111		84068
838		675735		84134
839		675902		84155
840		676517		84209
841		678116		84506
842		678155		84529
843		678278		84562
844		679349		84718
845		679967		84755
846		681166		84994
847		681508		85052
848		681572		85154
849		681811		85356
850		681992		85515
851		683043		85588
852		684090		85641
853		685067		85668
854		685645		85874
855		686038		85900
856		686354		86057
857		688377		86213
858		688488		86458
859		689228		86724
860		689273		86883
861		689615		87021
862		690185		87116
863		692358		87154
864		693083		87164
865		694464		87191
866		695057		87275
867		696585		87281
868		696803		87478
869		697362		87574
870		697675		87761
871		698064		87781
872		698543		87801
873		698910		87935
874		698943		88009
875		700453		88065
876		700729		88128
877		701297		88185
878		703327		88236
879		703647		88238
880		705675		88254
881		708447		88531
882		709003		88544
883		710054		88586
884		710672		88723
885		710826		88818
886		711462		89009
887		712420		89080
888		712511		89340
889		713834		89422
890		713906		89661
891		714516		89749
892		714938		89809
893		715190		89874
894		716456		89886
895		716569		89921
896		717707		90065
897		717855		90328
898		718838		90435
899		719115		90475
900		719283		90494
901		720143		90782
902		720187		90842
903		720212		90861
904		720910		90880
905		721082		90945
906		722115		90948
907		722544		91415
908		723689		91649
909		724033		91732
910		725502		91776
911		726360		91900
912		728076		92001
913		728302		92055
914		728325		92330
915		729922		92395
916		730488		92419
917		730927		92475
918		732069		92486
919		732196		92596
920		732983		92704
921		733999		92752
922		734462		93074
923		735743		93318
924		736376		93413
925		737182		93525
926		737511		93636
927		739077		93684
928		739373		93691
929		739548		93909
930		740626		93931
931		742118		94043
932		742561		94098
933		742778		94136
934		743100		94464
935		746201		94477
936		746214		94482
937		747099		94505
938		748142		94731
939		749768		94829
940		750051		94852
941		750940		94867
942		752262		94951
943		752275		94960
944		752984		95103
945		753102		95120
946		753815		95184
947		754008		95248
948		754673		95377
949		754926		95387
950		755699		95677
951		755727		95712
952		756686		95843
953		757747		95902
954		758252		96004
955		761992		96198
956		762122		96437
957		762729		96467
958		765057		96643
959		765553		96698
960		765868		96745
961		766392		96795
962		767064		97107
963		768757		97121
964		770274		97259
965		770631		97376
966		770663		97667
967		773334		97762
968		773917		97910
969		775366		97956
970		776700		98074
971		777255		98076
972		777672		98362
973		778007		98548
974		778107		98553
975		778187		98618
976		778964		98641
977		779167		98763
978		779279		98980
979		779356		99168
980		779809		99216
981		781228		99531
982		783291		99691
983		783493		99765
984		784179		99953
985		785072		100017
986		787052		100030
987		788341		100049
988		788485		100077
989		789165		100211
990		789331		100440
991		789896		100486
992		789917		100742
993		790657		100782
994		792738		100814
995		793112		100904
996		794275		100952
997		795113		101051
998		795313		101206
999		795936		101208
1000		797815		101265
1001		797883		101278
1002		799168		101291
1003		799291		101485
1004		801071		101524
1005		802012		101537
1006		802594		101588
1007		803020		101633
1008		803089		101686
1009		804316		101844
1010		804796		101866
1011		807899		101988
1012		808263		102051
1013		808996		102282
1014		811069		102296
1015		812225		102381
1016		812692		102472
1017		812823		102479
1018		814427		102502
1019		818067		102514
1020		818155		102554
1021		819357		102639
1022		820015		102741
1023		820324		102793
1024		821052		102890
1025		821179		102912
1026		821320		103115
1027		823330		103136
1028		824138		103239
1029		824897		103325
1030		825933		103352
1031		825973		103393
1032		827665		103422
1033		827792		103459
1034		828217		103524
1035		828663		103759
1036		831248		103988
1037		831488		104132
1038		832006		104144
1039		832575		104169
1040		832655		104276
1041		834045		104364
1042		835961		104458
1043		838077		104503
1044		838095		104538
1045		838099		104792
1046		838140		105064
1047		838741		105162
1048		838890		105222
1049		840284		105245
1050		840362		105679
1051		841511		105717
1052		842683		105855
1053		843334		106046
1054		846890		106047
1055		847042		106170
1056		848128		106205
1057		849432		106309
1058		849674		106503
1059		850671		106509
1060		852192		106551
1061		852273		106865
1062		852400		106883
1063		853828		106904
1064		854059		107147
1065		854151		107275
1066		854613		107289
1067		855154		107557
1068		857183		107647
1069		858632		107804
1070		858782		107917
1071		858885		107947
1072		859126		107955
1073		859253		107978
1074		859329		108112
1075		859917		108556
1076		860813		108667
1077		861081		108752
1078		861712		108758
1079		862041		108783
1080		862156		108932
1081		864294		108983
1082		864486		109207
1083		864553		109500
1084		865402		109711
1085		866785		109773
1086		867994		109812
1087		869936		109948
1088		869972		110049
1089		874079		110140
1090		874640		110272
1091		876576		110292
1092		876673		110319
1093		877182		110716
1094		877251		111109
1095		878054		111128
1096		878780		111154
1097		879099		111242
1098		880026		111266
1099		881014		111273
1100		881046		111359
1101		881719		111684
1102		881795		111764
1103		882292		111889
1104		882585		111981
1105		884027		112190
1106		885053		112298
1107		885592		112306
1108		887151		112397
1109		887290		112555
1110		887811		112594
1111		887867		112615
1112		888100		112671
1113		889174		112790
1114		889199		112851
1115		889459		112888
1116		889637		112892
1117		890036		112931
1118		891267		112947
1119		891409		112993
1120		891886		113120
1121		891903		113287
1122		892492		113469
1123		892939		113525
1124		895348		113653
1125		895401		113772
1126		895668		113951
1127		896813		113966
1128		897482		113970
1129		897539		114061
1130		898160		114132
1131		900530		114262
1132		901468		114453
1133		902498		114492
1134		902595		114541
1135		903697		114548
1136		904421		114895
1137		904579		114975
1138		904682		115089
1139		904793		115601
1140		906719		115663
1141		910202		115738
1142		910904		115853
1143		912330		115931
1144		912382		115979
1145		913170		116121
1146		913716		116157
1147		914137		116270
1148		914196		116304
1149		914214		116459
1150		914584		116498
1151		914755		116521
1152		916214		116663
1153		916922		116870
1154		918175		116882
1155		918505		116940
1156		918744		117092
1157		918927		117116
1158		919339		117192
1159		920675		117531
1160		922004		117588
1161		922208		117594
1162		922634		117971
1163		924055		117991
1164		925213		117994
1165		925350		118026
1166		925734		118031
1167		925929		118253
1168		926373		118290
1169		926696		118371
1170		926841		118426
1171		926893		118492
1172		927235		118543
1173		928645		118547
1174		928876		118571
1175		929099		118619
1176		929626		118674
1177		929765		118790
1178		931882		119065
1179		932720		119111
1180		934339		119128
1181		934920		119145
1182		935138		119224
1183		938555		119362
1184		938851		119428
1185		939691		119593
1186		939743		119612
1187		940705		119977
1188		940886		120027
1189		941581		120177
1190		942098		120267
1191		943362		120453
1192		944501		120465
1193		944797		120514
1194		946206		120644
1195		946774		120697
1196		947687		120792
1197		948084		120989
1198		948391		121140
1199		949190		121241
1200		949278		121346
1201		950143		121483
1202		951103		121559
1203		951766		121581
1204		952376		121711
1205		952531		121726
1206		952796		121820
1207		954141		122047
1208		955548		122096
1209		957142		122134
1210		957403		122159
1211		957525		122223
1212		958748		122465
1213		959004		122502
1214		961093		122636
1215		961527		122641
1216		961601		122740
1217		961934		122838
1218		962285		123015
1219		962661		123131
1220		962904		123283
1221		965967		123305
1222		966009		123551
1223		968207		123764
1224		969003		123771
1225		969385		123838
1226		969459		124136
1227		969690		124222
1228		969737		124270
1229		971118		124271
1230		972642		124275
1231		972642		124304
1232		972961		124417
1233		974341		124579
1234		975136		124933
1235		975279		125060
1236		977715		125370
1237		978118		125423
1238		979677		125457
1239		979754		125620
1240		980292		125678
1241		983897		125785
1242		983966		125841
1243		984139		125870
1244		984914		126057
1245		984926		126103
1246		985562		126109
1247		986566		126266
1248		989297		126369
1249		990244		126390
1250		992929		126525
1251		993838		126647
1252		993890		126724
1253		994675		126822
1254		994895		126882
1255		996024		126921
1256		996635		127018
1257		997563		127091
1258		997575		127142
1259		998480		127184
1260		998759		127282
1261		1002236		127307
1262		1004164		127551
1263		1005757		127626
1264		1005984		127714
1265		1007127		127726
1266		1007767		127800
1267		1007933		127834
1268		1008672		127884
1269		1009096		127960
1270		1009521		128165
1271		1011416		128304
1272		1012595		128401
1273		1012810		128627
1274		1012925		128646
1275		1014060		128677
1276		1014828		128728
1277		1016262		128769
1278		1016299		129110
1279		1016432		129224
1280		1016855		129359
1281		1016882		129375
1282		1017192		129456
1283		1017366		129598
1284		1017450		129616
1285		1017458		129753
1286		1018749		129863
1287		1019560		129895
1288		1020354		129951
1289		1022271		130046
1290		1022615		130060
1291		1022825		130405
1292		1023192		130450
1293		1023273		130581
1294		1024016		130635
1295		1024411		130740
1296		1026448		130759
1297		1026472		131123
1298		1027622		131131
1299		1028935		131315
1300		1029473		131318
1301		1030406		131401
1302		1030669		131462
1303		1031282		131567
1304		1031990		131863
1305		1032148		131991
1306		1032306		132243
1307		1032599		132253
1308		1033825		132304
1309		1035454		132309
1310		1036511		132354
1311		1037074		132542
1312		1037211		132621
1313		1038555		132892
1314		1039684		132979
1315		1039941		133023
1316		1040944		133025
1317		1041398		133077
1318		1041759		133320
1319		1041976		133523
1320		1041983		133648
1321		1042227		133707
1322		1042399		133834
1323		1043140		133886
1324		1043680		133990
1325		1045660		134174
1326		1046128		134328
1327		1047454		134352
1328		1050709		134520
1329		1051471		134528
1330		1052933		134587
1331		1053658		134731
1332		1054211		134762
1333		1054906		134790
1334		1057002		134840
1335		1058977		134875
1336		1059344		134912
1337		1059355		134983
1338		1059878		135442
1339		1060434		135482
1340		1060883		135632
1341		1062526		135733
1342		1064115		135752
1343		1066795		135753
1344		1066947		135896
1345		1067156		135948
1346		1068568		136021
1347		1068864		136047
1348		1069061		136058
1349		1069544		136457
1350		1070154		136560
1351		1070819		136826
1352		1070861		136859
1353		1071855		137016
1354		1074183		137410
1355		1077371		137485
1356		1077736		137586
1357		1078484		137746
1358		1078596		137870
1359		1078884		137915
1360		1079060		137938
1361		1079240		138066
1362		1079996		138145
1363		1080399		138226
1364		1083358		138282
1365		1083396		138429
1366		1083853		138436
1367		1085067		138694
1368		1085765		139131
1369		1087348		139276
1370		1087527		139299
1371		1087624		139316
1372		1087948		139553
1373		1087964		139558
1374		1087980		139575
1375		1088148		139644
1376		1090072		139736
1377		1091587		139753
1378		1092872		139859
1379		1093936		140111
1380		1097622		140113
1381		1098789		140265
1382		1099170		140345
1383		1099955		140461
1384		1101048		140478
1385		1102743		140494
1386		1102971		140498
1387		1103900		140516
1388		1105174		140741
1389		1105232		140742
1390		1106223		140989
1391		1107069		141028
1392		1107799		141029
1393		1108643		141078
1394		1109413		141205
1395		1111484		141292
1396		1112467		141308
1397		1113575		141312
1398		1116365		141362
1399		1117103		141446
1400		1117837		141638
1401		1118597		141650
1402		1118916		141663
1403		1119842		141932
1404		1120998		141950
1405		1122328		142062
1406		1122544		142152
1407		1124281		142225
1408		1125733		142266
1409		1125909		142346
1410		1125934		142390
1411		1126283		142413
1412		1127341		142428
1413		1128363		142584
1414		1129600		142649
1415		1131681		143074
1416		1132956		143147
1417		1133074		143349
1418		1133127		143356
1419		1133470		143361
1420		1133482		143366
1421		1133627		143688
1422		1133829		143817
1423		1133954		143849
1424		1134035		143858
1425		1134830		143965
1426		1135075		144041
1427		1135553		144073
1428		1135628		144176
1429		1136201		144184
1430		1137325		144215
1431		1137530		144226
1432		1138497		144282
1433		1138686		144305
1434		1139230		144332
1435		1139551		144414
1436		1143664		144601
1437		1144043		144670
1438		1144396		144708
1439		1145551		144782
1440		1146442		144943
1441		1147691		144964
1442		1149948		144980
1443		1150602		145029
1444		1150947		145101
1445		1152647		145330
1446		1153127		145909
1447		1153175		146017
1448		1153808		146276
1449		1155089		146370
1450		1156903		146616
1451		1157653		146631
1452		1157867		146675
1453		1158480		146846
1454		1159271		146886
1455		1159937		147123
1456		1160726		147182
1457		1161109		147223
1458		1161738		147432
1459		1162669		147446
1460		1163170		147562
1461		1163387		147603
1462		1163761		147629
1463		1164807		147645
1464		1165926		147825
1465		1166300		147953
1466		1167805		148082
1467		1169997		148123
1468		1171334		148157
1469		1171382		148616
1470		1173635		148653
1471		1173989		148655
1472		1174000		148830
1473		1174117		148837
1474		1174207		148912
1475		1174305		148957
1476		1176390		149012
1477		1176439		149171
1478		1176588		149210
1479		1178691		149228
1480		1179064		149297
1481		1179732		149409
1482		1180010		149481
1483		1181024		149495
1484		1181450		149555
1485		1182237		149619
1486		1182835		149740
1487		1185599		149856
1488		1186276		150015
1489		1188300		150148
1490		1188526		150491
1491		1188577		150515
1492		1190585		150627
1493		1191979		150654
1494		1192343		150665
1495		1193689		150729
1496		1194191		150779
1497		1195190		150826
1498		1195581		150847
1499		1196250		151092
1500		1196297		151143
1501		1197249		151311
1502		1197704		151323
1503		1198130		151324
1504		1199216		151483
1505		1200632		151658
1506		1201476		151694
1507		1202231		151813
1508		1202938		151897
1509		1203333		151934
1510		1205452		151938
1511		1205738		152011
1512		1206796		152336
1513		1208521		152350
1514		1208850		152435
1515		1209479		152459
1516		1210434		152464
1517		1211426		152641
1518		1211722		152700
1519		1212402		152736
1520		1213901		152864
1521		1214471		153156
1522		1214624		153173
1523		1214991		153218
1524		1215178		153546
1525		1215322		153577
1526		1215900		153739
1527		1216389		153924
1528		1219684		153940
1529		1219986		153952
1530		1220023		154006
1531		1220558		154037
1532		1226711		154220
1533		1227253		154277
1534		1227356		154314
1535		1227917		154388
1536		1229374		154478
1537		1230062		154898
1538		1230265		154953
1539		1231618		155164
1540		1231894		155176
1541		1232357		155284
1542		1232859		155540
1543		1233523		155785
1544		1233888		156152
1545		1234621		156211
1546		1235565		156231
1547		1236749		156518
1548		1236954		156635
1549		1237240		156860
1550		1240990		156905
1551		1242320		157116
1552		1243261		157168
1553		1244475		157362
1554		1244840		157394
1555		1245666		157440
1556		1246004		157511
1557		1246600		157540
1558		1247638		157604
1559		1249163		157610
1560		1250496		157625
1561		1250550		157742
1562		1250668		157814
1563		1253675		157820
1564		1254073		157832
1565		1255034		157932
1566		1255404		157997
1567		1256278		158023
1568		1257647		158032
1569		1257656		158055
1570		1260639		158118
1571		1260839		158119
1572		1260862		158361
1573		1261405		158370
1574		1262202		158503
1575		1264730		158701
1576		1265757		158704
1577		1266391		158796
1578		1266990		158830
1579		1268788		158833
1580		1271915		158848
1581		1274998		158889
1582		1275065		159071
1583		1275297		159185
1584		1276185		159375
1585		1277013		159401
1586		1278527		159434
1587		1278646		159521
1588		1279707		159597
1589		1279797		160174
1590		1280534		160328
1591		1281867		160535
1592		1281973		160686
1593		1282637		160848
1594		1283796		160987
1595		1284736		160998
1596		1285580		161173
1597		1286532		161440
1598		1286537		161445
1599		1289726		161605
1600		1290253		161623
1601		1291218		161638
1602		1291854		161653
1603		1292204		161739
1604		1293816		161758
1605		1294370		161837
1606		1296154		161918
1607		1296910		161925
1608		1297617		162002
1609		1297626		162046
1610		1297653		162146
1611		1297691		162396
1612		1298629		162402
1613		1299938		162463
1614		1300795		162500
1615		1301304		162700
1616		1301918		162753
1617		1302655		162890
1618		1303171		163079
1619		1303312		163120
1620		1304940		163353
1621		1305864		163367
1622		1306539		163389
1623		1308611		163421
1624		1311990		163443
1625		1312079		163666
1626		1312909		163782
1627		1312917		163822
